id,name,description,category,difficulty,region,lat,lon,duration,distance_km,base_visits,family_friendly,dog_friendly,accessible,has_water,price_type,season,duration_hours,official_url
shiloh-ancient,שילה הקדומה,"אתר ארכיאולוגי בהרי בנימין, בירתה הראשונה של עם ישראל בארץ כנען ומקום משכן-ה' לפני בניית בית המקדש - שרידי בית-כנסת ביזנטי, ומרכז-מבקרים המספר את סיפורי התנ""ך שקרו במקום.",archaeology,easy,center,32.0543463,35.2899853,שעה-שעתיים,1,110,true,false,false,false,paid,,1.5,https://www.maslulim-israel.co.il/tracks/%d7%91%d7%a9%d7%91%d7%99%d7%9c%d7%99-%d7%a9%d7%99%d7%9c%d7%94-%d7%94%d7%a7%d7%93%d7%95%d7%9e%d7%94-%d7%91%d7%99%d7%a8%d7%aa%d7%95-%d7%94%d7%a8%d7%90%d7%a9%d7%95%d7%a0%d7%94-%d7%a9%d7%9c-%d7%a2%d7%9d/
tiuli-137,שכונת רחביה בירושלים,"יעד טיול בטבע פתוח בהרי ירושלים — מסלול באורך כ-2 ק""מ, רמת קושי קלה.",nature,easy,jerusalem,31.775,35.217,כחצי שעה,2,2923,false,false,false,false,free,,,
tiuli-115,שלוחת איילה ונחל שמרי,"טיול לאורך נחל ומקווי מים בצפון הארץ, באורך של כ-4 ק""מ ברמת קושי בינונית.",water,medium,north,32.6323,34.9685,כשעה,4,1581,false,false,false,false,free,,,
tiuli-377,שמורת אלוני יצחק,"יעד טיול בשמורת טבע בצפון הארץ — מסלול באורך כ-1 ק""מ, רמת קושי קלה.",reserves,easy,north,32.5129513,35.00491160000001,כחצי שעה,1,361,false,false,false,false,free,,,
netanya-iris-reserve,שמורת האירוסים בנתניה,"שמורת טבע עירונית קטנה על גבעת-כורכר בלב נתניה, המשמרת אוכלוסיית אירוס החוף הנדיר - יעד קליל ופתוח לביקור, פורח בעיקר בחודשי החורף.",reserves,easy,center,32.2816794,34.8402083,חצי שעה-שעה,1,80,true,false,true,false,free,,0.75,
hula,שמורת החולה,שמורת אגם וביצה המשמשת תחנת עצירה למיליוני עופות נודדים פעמיים בשנה.,reserves,easy,north,33.0833,35.6,2 שעות,2.5,11400,false,false,false,false,free,,,
har-hatayasim,שמורת הר הטייסים,"שמורת טבע במדבר יהודה בין ירושלים לים המלח, הנקראת על שם אתר-הנצחה לטייסים - נוף מדברי פתוח ומסלולי הליכה אל עבר עין נסתרת בתחתית הערוץ.",mountains,medium,jerusalem,31.7743225,35.0912609,2-3 שעות,4,80,false,false,false,true,free,,2.5,
tiuli-51,שמורת הר מירון,"מסלול טיול בשמורת טבע, בצפון הארץ, באורך כ-3 ק""מ ברמת קושי בינונית.",reserves,medium,north,32.9793,35.4431,כחצי שעה,3,544,false,false,false,false,free,,,
tiuli-159,שמורת זיתא ותל זרור,"מסלול טיול בשמורת טבע, במרכז הארץ, באורך כ-6 ק""מ ברמת קושי קלה.",reserves,easy,center,32.4323,34.9445,כ-2 שעות,6,1398,false,false,false,false,free,,,
tiuli-106,שמורת חוף השרון,"טיול בשמורת טבע במרכז הארץ, באורך של כ-2 ק""מ ברמת קושי קלה.",reserves,easy,center,32.2171,34.8184,כחצי שעה,2,1032,false,false,false,false,free,,,
maagan-michael-beach-reserve,שמורת חוף וים מעגן מיכאל,"שמורת טבע ימית-חופית לחוף קיבוץ מעגן מיכאל, הכוללת איים קטנים סמוכים לחוף וחיים ימיים עשירים - חוף פראי ושקט הרחק מריכוזי-הנופש.",water,easy,center,32.5553868,34.9059288,שעה-שעתיים,2,90,true,true,false,true,free,,1.5,
alonei-kadima,שמורת טבע אלוני קדימה,"שמורת יער-אלונים טבעי במישור החוף המרכזי, השרידים האחרונים של יער-הבר שכיסה פעם את השרון - שבילי הליכה מוצלים בין עצי אלון-התבור עתיקים.",nature,easy,center,32.2872984,34.9211473,שעה-שעה וחצי,2,70,true,true,false,false,free,,1,
lm-233d86f7,שמורת טבע חוף האלמוגים,שמורת טבע חוף האלמוגים — שמורת טבע / חוף באזור ערבה / אילת,reserves,easy,south,29.5072117,34.9202831,,0,0,true,false,false,false,free,,,https://www.parks.org.il/trip/page/2/
evrona,שמורת טבע עברונה,"שמורת טבע במישור החוף הערבתי מצפון לאילת, המשמרת חורש-שיטה מדברי נדיר ובריכות-מים עונתיות - בית-גידול חשוב לציפורים נודדות ולבעלי-חיים מדבריים.",reserves,easy,eilat,29.6536379,34.999155,שעה-שעתיים,3,70,true,false,false,false,free,,1.5,
tiuli-113,שמורת טבע עין אפק,"יעד טיול בשמורת טבע בצפון הארץ — מסלול באורך כ-1 ק""מ, רמת קושי קלה.",reserves,easy,north,32.8475,35.1108,כחצי שעה,1,1459,false,false,false,false,free,,,
tiuli-32,שמורת טבע עין גדי - נחל דוד ונחל ערוגות,"יעד טיול בשמורת טבע באזור ים המלח ומדבר יהודה — מסלול באורך כ-8 ק""מ, רמת קושי בינונית.",reserves,medium,deadsea,31.466,35.3943,כ-3 שעות,8,2252,false,false,false,false,free,,,
lm-1cd785a2,שמורת טבע תל דן,שמורת טבע תל דן — שמורת טבע / מסלול באזור צפון,reserves,easy,north,33.2421211,35.6454181,,0,0,true,false,false,false,free,,,https://www.parks.org.il/reserve-park/%D7%A9%D7%9E%D7%95%D7%A8%D7%AA-%D7%98%D7%91%D7%A2-%D7%AA%D7%9C-%D7%93%D7%9F/
tiuli-162,שמורת יקום,"מסלול טיול בשמורת טבע, במרכז הארץ, באורך כ-3 ק""מ ברמת קושי קלה.",reserves,easy,center,32.2486,34.8372,כחצי שעה,3,1581,false,false,false,false,free,,,
tiuli-73,שמורת נוב: מרבדים של נרקיסים ואירוס הביצות,"טיול בשמורת טבע בצפון הארץ, באורך של כ-1 ק""מ ברמת קושי קלה.",reserves,easy,north,32.8348,35.798,כחצי שעה,1,1886,false,false,false,false,free,,,
tiuli-68,שמורת נחל תנינים,"יעד טיול בשמורת טבע בצפון הארץ — מסלול באורך כ-2 ק""מ, רמת קושי קלה.",reserves,easy,north,32.5442,34.9154,כחצי שעה,2,1581,false,false,false,false,free,,,
ein-prat,שמורת עין פרת (נחל פרת),"שמורת טבע במדבר יהודה סמוך לענתות, עם זרימת מים קבועה כל השנה בין צוקי קניון מרשימים - בריכות טבעיות, עצי אקליפטוס ענקיים ותצפית אל מנזר פארן העתיק. אחד ממקורות המים היפים והמפתיעים ביותר ליד ירושלים.",water,medium,jerusalem,31.8314794,35.3069669,2-3 שעות,4,150,true,false,false,true,paid,,2.5,
tiuli-35,שמורת פורה ותל נג'ילה,"יעד טיול בשמורת טבע בנגב ובדרום הארץ — מסלול באורך כ-6 ק""מ, רמת קושי קלה.",reserves,easy,south,31.5204,34.7765,כ-2 שעות,6,2435,false,false,false,false,free,,,
shaar-poleg-reserve,שמורת שער פולג,"שמורת טבע חופית קטנה בין נתניה לחדרה, עם רכסי כורכר ייחודיים, שלוחת נחל פולג הזורמת אל הים ושלל פריחת בר עונתית - פינת טבע פראית בלב מישור החוף הצפוף.",reserves,medium,center,32.256896,34.8425323,3-2.5 שעות,5,100,true,false,false,true,free,,2.75,https://www.maslulim-israel.co.il/tracks/%d7%91%d7%99%d7%9f-%d7%a8%d7%9b%d7%a1%d7%99-%d7%9b%d7%95%d7%a8%d7%9b%d7%a8-%d7%95%d7%a9%d7%9c%d7%9c-%d7%a4%d7%a8%d7%97%d7%99%d7%9d-%d7%91%d7%a9%d7%9e%d7%95%d7%a8%d7%aa-%d7%a9%d7%a2%d7%a8-%d7%a4%d7%95/
tel-dan-reserve,שמורת תל דן,"שמורת טבע ואתר מקראי בקצה הצפוני של ישראל, סביב מעיינות הדן - המקור העשיר ביותר של מי הירדן - עם שביל-מים צלול בצל עצי ערבה וצפצפה עתיקים, ותל ובו שער כנעני עתיק ומזבח ישראלי.",reserves,easy,north,33.2484674,35.651321,4-2 שעות,3,420,true,false,false,true,paid,,3,https://www.maslulim-israel.co.il/tracks/%d7%aa%d7%9c-%d7%93%d7%9f-%d7%91%d7%99%d7%9f-%d7%a4%d7%9c%d7%92%d7%99-%d7%94%d7%9e%d7%99%d7%9d-%d7%95%d7%94%d7%a2%d7%aa%d7%99%d7%a7%d7%95%d7%aa-%d7%91%d7%aa%d7%9c-%d7%93%d7%9f-%d7%91%d7%a2%d7%a7/
tiuli-67,שפך נחל שורק וחוף פלמחים,"טיול לאורך נחל ומקווי מים במרכז הארץ, באורך של כ-5 ק""מ ברמת קושי בינונית.",water,medium,center,31.934,34.723,כ-2 שעות,5,1520,false,false,false,false,free,,,
tiuli-280,שרונה - המושבה הטמפלרית בתל אביב,"טיול לאורך נחל ומקווי מים במרכז הארץ, באורך של כ-1.5 ק""מ ברמת קושי קלה.",water,easy,center,32.0732666874538,34.7873423248529,כחצי שעה,1.5,3045,false,false,false,false,free,,,
lm-187f416a,תל בית ירח,תל בית ירח — אתר מורשת / ארכיאולוגיה באזור צפון / גליל תחתון עמקים וגלבוע,archaeology,easy,north,32.71703,35.571261,,0,0,true,false,false,false,free,,,https://www.geonames.org/advanced-search.html?country=IL&q=Israeli
tel-beit-tzaida,תל בית ציידא,"תל ארכיאולוגי ברמת הגולן, מזוהה כבירת ממלכת גשור המקראית ולימים כעיר ביתסאידה מהברית החדשה - שער עתיק, ארמון מלכותי ותצפית אל בקעת הירדן ומצפון הכנרת.",archaeology,easy,north,32.91081,35.630906,עד שעה,0.45,90,true,false,false,false,paid,,1,https://www.maslulim-israel.co.il/tracks/%d7%aa%d7%9c-%d7%91%d7%99%d7%aa-%d7%a6%d7%99%d7%99%d7%93%d7%90-%d7%91%d7%99%d7%9f-%d7%a2%d7%aa%d7%99%d7%a7%d7%95%d7%aa-%d7%95%d7%a0%d7%95%d7%a4%d7%99%d7%9d-%d7%91%d7%aa%d7%9c-%d7%91%d7%99%d7%aa/
lm-f96fc723,תל בית שמש,תל בית שמש — אתר מורשת / ארכיאולוגיה באזור ירושלים / הרי יהודה והשפלה,archaeology,easy,jerusalem,31.750796,34.974873,,0,0,true,false,false,false,free,,,https://www.geonames.org/advanced-search.html?country=IL&q=Israeli
lm-66b42731,תל גודד,תל גודד — אתר מורשת / ארכיאולוגיה באזור ירושלים / הרי יהודה והשפלה,archaeology,easy,jerusalem,31.633864,34.90991,,0,0,true,false,false,false,free,,,https://www.geonames.org/advanced-search.html?country=IL&q=Israeli
lm-9a47dacf,תל גזר,תל גזר — אתר מורשת / ארכיאולוגיה באזור מרכז / השרון ומישור החוף,archaeology,easy,center,31.859872,34.919644,,0,0,true,false,false,false,free,,,https://www.geonames.org/advanced-search.html?country=IL&q=Israeli
lm-a0d652ff,תל חדיד,תל חדיד — תצפית / תל באזור מרכז / בן שמן,viewpoints,easy,center,31.9642,34.9508,,0,0,true,false,false,false,free,,,https://www.kkl.org.il/scenic_lookouts/
lm-5ccb91b7,תל חדיד שביער בן שמן,תל חדיד שביער בן שמן — יער / מסלול באזור מרכז / ירושלים והשפלה,archaeology,easy,center,31.9669444444,34.9527777778,,0,0,true,false,false,false,free,,,https://www.kkl.org.il/travel/trips/itineraries_for_families/itineraries_for_families_center/
lm-dd16fedb,תל חנתון,תל חנתון — אתר מורשת / ארכיאולוגיה באזור צפון / גליל תחתון עמקים וגלבוע,archaeology,easy,north,32.7859178,35.2562847,,0,0,true,false,false,false,free,,,https://www.geonames.org/advanced-search.html?country=IL&q=Israeli
tiuli-40,תל יודפת והר עצמון,"טיול במסלול הררי בצפון הארץ, באורך של כ-6 ק""מ ברמת קושי בינונית.",mountains,medium,north,32.841,35.2668,כ-2 שעות,6,2740,false,false,false,false,free,,,
lm-a7e7253d,תל יזרעאל,תל יזרעאל — אתר מורשת / ארכיאולוגיה באזור צפון / גליל תחתון עמקים וגלבוע,archaeology,easy,north,32.5578,35.3281,,0,0,true,false,false,false,free,,,https://www.geonames.org/advanced-search.html?country=IL&q=Israeli
lm-d3733ab2,תל ירמות,תל ירמות — אתר מורשת / ארכיאולוגיה באזור ירושלים / הרי יהודה והשפלה,archaeology,easy,jerusalem,31.707923,34.975151,,0,0,true,false,false,false,free,,,https://www.geonames.org/advanced-search.html?country=IL&q=Israeli
lm-8b5d0efb,תל לכיש,תל לכיש — אתר מורשת / ארכיאולוגיה באזור ירושלים / הרי יהודה והשפלה,archaeology,easy,jerusalem,31.565443,34.848845,,0,0,true,false,false,false,free,,,https://www.geonames.org/advanced-search.html?country=IL&q=Israeli
lm-9b7ed533,תל עדולם,תל עדולם — טיול / נקודת עניין באזור מרכז / ירושלים והשפלה,viewpoints,easy,center,31.65033,35.0028,,0,0,true,false,false,false,free,,,https://www.kkl.org.il/travel/trips/itineraries_for_families/itineraries_for_families_center/
tel-azekah,תל עזקה,"תל מקראי הצופה על עמק האלה - זירת קרב דוד וגלית - בתוך פארק בריטניה (יער יהודה), עם תצפית פנורמית מרשימה על השפלה ושדות החקלאות שמסביב.",archaeology,medium,center,31.69999,34.936008,2-1.5 שעות,2,130,true,false,false,false,free,,1.75,https://www.maslulim-israel.co.il/tracks/%d7%aa%d7%9c-%d7%a2%d7%96%d7%a7%d7%94-%d7%95%d7%aa%d7%a6%d7%a4%d7%99%d7%95%d7%aa-%d7%91%d7%a4%d7%90%d7%a8%d7%a7-%d7%91%d7%a8%d7%99%d7%98%d7%a0%d7%99%d7%94-%d7%9e%d7%a1%d7%9c%d7%95%d7%9c-%d7%98%d7%99/
lm-0bacd3ee,תל עמל,תל עמל — אתר מורשת / ארכיאולוגיה באזור צפון / גליל תחתון עמקים וגלבוע,archaeology,easy,north,32.50413196,35.45655814,,0,0,true,false,false,false,free,,,https://www.geonames.org/advanced-search.html?country=IL&q=Israeli
lm-3a7ce26d,תל צפית,תל צפית — אתר מורשת / ארכיאולוגיה באזור ירושלים / הרי יהודה והשפלה,viewpoints,easy,jerusalem,31.702,34.8474,,0,0,true,false,false,false,free,,,https://www.geonames.org/advanced-search.html?country=IL&q=Israeli
lm-964b84a1,תל צרעה,תל צרעה — אתר מורשת / ארכיאולוגיה באזור ירושלים / הרי יהודה והשפלה,archaeology,easy,jerusalem,31.774602,34.985869,,0,0,true,false,false,false,free,,,https://www.geonames.org/advanced-search.html?country=IL&q=Israeli
lm-b057c6db,תל קסילה,תל קסילה — אתר מורשת / ארכיאולוגיה באזור מרכז / השרון ומישור החוף,archaeology,easy,center,32.101404,34.795422,,0,0,true,false,false,false,free,,,https://www.geonames.org/advanced-search.html?country=IL&q=Israeli
tiuli-163,תל שוכה: גבעת התורמוסים,"טיול במסלול הררי בהרי ירושלים, באורך של כ-2 ק""מ ברמת קושי בינונית.",mountains,medium,jerusalem,31.685,34.9707,כחצי שעה,2,1642,false,false,false,false,free,,,
